Date,SBI_Historical_Data Price,LUPN_Historical_Data Price,CIPL_Historical_Data Price,KTKM_Historical_Data Price,LART_Historical_Data Price,TISC_Historical_Data Price,HDFC_Historical_Data Price,WIPR_Historical_Data Price,BOSH_Historical_Data Price,JSTL_Historical_Data Price,SUN_Historical_Data Price,BHEL_Historical_Data Price,HDFC Historical Data Price,INFY_Historical_Data Price,TTPW_Historical_Data Price
"Feb 29, 1996",22.74,1.64,9.73,4.94,38.9,102.99,23.85,1.61,635.0,21.28,1.81,7.47,27.55,0.93,14.09
"Mar 01, 1996",23.12,1.64,9.87,5.07,39.21,104.85,23.95,1.61,630.0,22.03,1.78,7.53,27.5,0.93,14.48
"Mar 04, 1996",22.83,1.64,10.13,5.12,38.43,103.92,24.60,1.61,635.0,21.78,1.78,7.6,27.75,0.94,14.48
"Mar 06, 1996",23.07,1.67,10.13,5.12,38.9,105.12,24.30,1.68,630.0,21.53,1.75,7.73,27.7,0.93,14.28
"Mar 07, 1996",22.86,1.82,10.2,5.03,38.74,103.79,24.30,1.62,637.5,21.78,1.75,7.53,27.65,0.92,14.09
"Mar 08, 1996",22.43,1.73,10.0,4.8,37.97,102.46,24.30,1.62,630.0,21.04,1.75,7.4,27.45,0.92,13.99
"Mar 11, 1996",21.91,1.77,10.0,4.76,37.81,101.01,24.05,1.61,647.5,20.54,1.78,7.47,27.0,0.94,13.99
"Mar 12, 1996",21.91,1.76,9.87,4.8,37.81,100.74,24.35,1.61,640.0,20.54,1.81,7.87,27.5,0.97,13.99
"Mar 13, 1996",22.5,1.67,10.0,4.85,38.43,103.92,24.60,1.58,632.5,20.54,1.78,7.73,27.65,0.98,14.19
"Mar 14, 1996",22.72,1.65,10.13,4.67,38.74,103.66,24.40,1.46,652.5,19.8,1.81,7.87,27.65,0.97,14.19
"Mar 15, 1996",22.13,1.62,10.33,4.67,37.35,100.48,24.25,1.46,650.0,19.8,1.85,8.07,27.5,0.97,14.09
"Mar 18, 1996",21.7,1.73,10.16,4.67,36.73,97.96,23.90,1.54,655.0,19.8,1.81,8.17,27.25,0.97,13.99
"Mar 19, 1996",21.28,1.64,10.33,4.63,35.8,95.44,23.90,1.46,637.5,20.05,1.81,8.92,27.35,1.02,14.19
"Mar 21, 1996",21.65,1.6,10.33,4.76,37.04,98.36,24.20,1.46,642.5,20.05,1.81,9.5,27.9,1.08,14.19
"Mar 22, 1996",21.8,1.62,10.33,4.56,35.95,97.96,24.20,1.48,640.0,20.54,1.78,9.42,28.9,1.07,14.28
"Mar 25, 1996",21.77,1.54,10.33,4.45,35.95,100.74,24.35,1.48,650.0,20.29,1.75,10.27,29.0,1.08,14.19
"Mar 26, 1996",21.63,1.5,10.33,4.63,35.8,103.92,24.25,1.54,645.0,20.79,1.71,10.13,30.4,1.15,14.09
"Mar 27, 1996",21.8,1.54,10.67,4.58,37.19,104.72,24.55,1.54,650.0,21.04,1.78,10.27,32.4,1.2,14.19
"Mar 29, 1996",22.43,1.53,10.67,4.76,37.5,104.98,24.65,1.61,647.5,20.79,1.78,10.27,32.3,1.26,14.09
"Apr 02, 1996",23.59,1.67,10.67,4.76,37.81,107.5,24.50,1.71,670.0,20.79,1.75,10.4,32.6,1.24,14.38
"Apr 03, 1996",23.94,1.62,10.67,4.72,37.66,108.03,24.65,1.6,677.5,20.79,1.88,10.27,32.05,1.23,14.48
"Apr 04, 1996",23.75,1.53,10.73,4.76,37.66,107.24,25.10,1.58,672.5,20.05,1.88,10.4,32.1,1.2,14.48
"Apr 08, 1996",25.19,1.47,10.8,4.76,38.59,112.67,25.15,1.54,675.0,20.29,1.81,10.53,31.8,1.21,14.76
"Apr 09, 1996",25.0,1.54,10.8,4.76,38.9,113.73,25.25,1.52,710.0,20.29,1.88,10.67,31.85,1.23,14.57
"Apr 10, 1996",24.58,1.48,10.93,4.76,38.59,114.53,25.35,1.5,712.5,20.05,1.85,10.8,31.8,1.23,14.38
"Apr 11, 1996",24.65,1.51,10.8,4.54,38.59,113.47,25.55,1.52,715.0,19.55,1.85,11.07,31.8,1.23,14.38
"Apr 12, 1996",25.36,1.45,10.93,4.76,38.9,114.26,25.90,1.52,707.5,19.8,1.91,11.6,31.6,1.22,14.19
"Apr 15, 1996",25.83,1.4,11.2,4.67,39.21,114.26,26.10,1.54,730.0,20.54,2.01,11.87,31.6,1.22,14.76
"Apr 16, 1996",26.42,1.47,11.6,4.85,39.05,114.0,27.15,1.51,725.0,20.79,2.05,12.0,31.9,1.22,14.67
"Apr 17, 1996",27.2,1.37,12.0,5.16,40.6,121.02,26.65,1.52,690.0,22.03,1.95,12.13,31.5,1.24,15.34
"Apr 18, 1996",28.14,1.36,12.0,5.07,41.53,124.2,27.10,1.52,695.0,22.27,1.91,12.67,30.85,1.24,16.6
"Apr 22, 1996",28.68,1.4,11.6,4.89,41.69,120.23,27.15,1.51,700.0,21.78,1.88,12.53,30.45,1.25,16.79
"Apr 23, 1996",28.85,1.4,11.47,5.03,41.53,124.34,27.10,1.51,715.0,21.04,1.81,12.53,31.55,1.26,16.79
"Apr 24, 1996",30.07,1.39,11.87,5.07,42.77,135.21,27.15,1.51,707.5,21.28,1.88,12.4,31.1,1.28,17.08
"Apr 25, 1996",30.19,1.4,11.73,4.89,44.63,130.43,27.10,1.49,702.5,21.28,1.91,12.53,30.95,1.31,16.41
"Apr 26, 1996",28.71,1.4,11.6,4.8,44.63,127.12,27.05,1.49,715.0,21.28,1.91,12.53,30.65,1.33,15.83
"Apr 30, 1996",28.64,1.41,11.73,4.8,44.63,129.37,26.45,1.49,700.0,21.04,1.91,12.4,30.05,1.33,15.73
"May 02, 1996",28.02,1.4,11.6,4.76,46.33,128.05,26.45,1.5,700.0,20.79,1.88,12.4,30.85,1.33,16.02
"May 03, 1996",26.51,1.42,11.2,4.63,45.09,124.6,26.75,1.49,705.0,21.04,1.85,12.53,30.7,1.31,16.21
"May 06, 1996",25.29,1.42,10.8,4.72,43.54,120.23,26.30,1.48,712.5,21.28,1.78,12.67,30.8,1.32,15.83
"May 08, 1996",26.37,1.6,11.33,4.72,44.78,120.49,26.30,1.48,715.0,21.28,1.85,12.67,31.0,1.3,16.12
"May 09, 1996",25.57,1.64,11.07,4.58,43.39,116.65,26.35,1.48,705.0,20.79,1.81,12.67,30.75,1.28,15.92
"May 10, 1996",25.4,1.6,10.8,4.49,43.7,116.38,26.45,1.46,702.5,20.79,1.81,12.53,30.5,1.29,15.83
"May 13, 1996",26.37,1.57,10.67,4.63,44.32,124.34,26.60,1.46,700.0,20.54,1.81,12.53,30.8,1.29,15.73
"May 14, 1996",27.5,1.56,10.53,4.63,45.56,128.31,26.65,1.44,700.0,20.54,1.78,12.4,31.25,1.28,15.92
"May 15, 1996",27.27,1.48,10.47,4.94,44.94,127.65,26.70,1.46,702.5,19.8,1.88,12.27,31.4,1.28,15.83
"May 16, 1996",27.5,1.51,10.6,4.8,45.09,129.24,26.50,1.46,692.5,19.8,1.85,12.27,31.2,1.26,16.02
"May 17, 1996",26.8,1.45,10.67,4.54,44.16,128.58,26.50,1.46,700.0,20.29,1.85,12.13,30.3,1.27,15.83
"May 20, 1996",25.73,1.42,10.6,4.49,43.04,124.2,26.75,1.45,690.0,19.8,1.88,12.4,30.09,1.28,15.63
"May 21, 1996",25.71,1.42,10.07,4.49,42.96,124.07,26.55,1.41,702.5,19.8,1.88,12.4,29.95,1.26,15.39
"May 22, 1996",25.48,1.43,10.2,4.36,43.39,124.47,26.40,1.3,735.0,19.55,1.88,11.73,29.26,1.25,15.54
"May 23, 1996",25.45,1.36,10.2,4.4,42.85,124.34,26.50,1.24,715.0,18.81,1.88,11.73,29.29,1.29,15.39
"May 24, 1996",25.64,1.36,10.07,4.36,43.08,124.73,26.75,1.23,727.5,18.81,1.85,11.33,28.51,1.3,15.44
"May 27, 1996",24.65,1.37,9.73,4.23,42.07,122.22,26.30,1.26,770.0,19.06,1.85,11.33,27.69,1.3,15.39
"May 28, 1996",24.74,1.39,10.0,4.54,42.23,120.76,26.70,1.26,777.5,19.06,1.85,11.33,29.64,1.32,15.44
"May 29, 1996",26.42,1.33,10.27,4.4,43.7,128.58,26.50,1.27,777.5,19.55,1.81,11.33,29.08,1.34,15.8
"May 30, 1996",25.88,1.23,10.2,4.4,42.73,125.66,27.70,1.24,760.0,18.31,1.85,11.35,28.72,1.36,15.71
"May 31, 1996",26.51,1.29,10.13,4.49,42.73,128.31,28.85,1.36,758.5,19.06,1.81,11.32,29.23,1.37,15.73
"Jun 03, 1996",28.4,1.23,10.13,4.45,43.74,134.14,28.05,1.26,755.0,19.3,1.85,11.55,28.74,1.38,15.97
"Jun 04, 1996",28.31,1.23,10.2,4.4,42.96,133.88,27.95,1.32,762.0,19.55,1.88,11.95,28.92,1.37,15.83
"Jun 05, 1996",28.02,1.23,10.27,4.32,43.58,133.22,28.25,1.3,760.33,19.55,1.86,12.33,29.21,1.38,16.04
"Jun 06, 1996",28.52,1.23,10.53,4.27,42.89,134.68,28.05,1.26,803.33,19.55,1.85,12.62,29.0,1.38,16.19
"Jun 07, 1996",28.87,1.36,10.67,4.32,43.47,136.27,27.75,1.26,791.67,19.3,1.81,12.45,29.2,1.37,16.31
"Jun 10, 1996",28.73,1.3,10.89,4.36,43.54,134.54,28.10,1.23,770.0,19.3,1.91,12.35,29.25,1.38,17.13
"Jun 11, 1996",29.06,1.31,10.87,4.49,43.54,135.6,27.75,1.29,775.0,19.55,1.91,12.33,29.32,1.37,17.2
"Jun 12, 1996",29.04,1.31,10.93,4.48,44.75,135.34,27.80,1.23,760.1,19.43,1.9,11.77,29.24,1.37,17.85
"Jun 13, 1996",29.13,1.3,11.17,4.55,45.33,135.47,27.35,1.2,762.45,19.55,1.89,12.02,29.7,1.35,18.41
"Jun 14, 1996",29.34,1.23,11.31,4.7,46.64,138.92,27.55,1.22,761.0,19.8,1.9,11.93,31.33,1.35,19.88
"Jun 17, 1996",29.06,1.2,11.33,4.67,47.84,138.65,27.75,1.04,761.0,19.8,1.86,11.97,31.2,1.37,20.41
"Jun 18, 1996",29.18,1.17,11.31,4.47,48.35,139.84,27.70,0.92,761.5,19.68,1.85,11.93,30.96,1.37,20.87
"Jun 19, 1996",28.07,1.14,11.25,4.44,46.95,136.13,27.40,0.9,764.9,19.55,1.8,11.97,31.02,1.37,20.1
"Jun 20, 1996",28.68,1.11,11.24,4.37,47.15,138.12,27.55,0.92,750.0,19.55,1.81,11.97,30.62,1.37,20.22
"Jun 21, 1996",28.12,1.11,11.17,4.46,46.64,134.28,27.50,0.91,760.0,19.18,1.79,11.95,30.4,1.37,20.07
"Jun 24, 1996",28.57,1.11,11.13,4.38,46.33,136.0,27.75,0.88,760.0,19.18,1.81,11.87,30.2,1.36,19.95
"Jun 25, 1996",28.47,1.14,11.11,4.27,46.02,132.69,27.70,0.88,766.17,18.81,1.78,11.98,29.64,1.36,19.37
"Jun 26, 1996",27.95,1.08,11.05,4.2,44.63,129.24,27.65,0.92,766.3,18.93,1.77,11.98,29.53,1.35,18.91
"Jun 27, 1996",28.59,1.1,10.84,3.94,45.44,131.76,27.45,0.92,767.5,18.69,1.78,11.98,29.38,1.34,19.01
"Jun 28, 1996",28.33,1.1,11.02,3.54,44.86,128.45,27.00,0.91,765.0,18.19,1.81,11.87,28.91,1.35,18.87
"Jul 01, 1996",27.93,1.07,10.91,3.57,44.32,126.46,27.50,0.92,766.0,18.07,1.8,11.8,28.8,1.38,18.38
"Jul 02, 1996",28.05,1.08,11.17,3.55,44.16,125.13,27.65,0.94,767.5,17.94,1.81,11.93,27.8,1.37,18.05
"Jul 03, 1996",27.5,1.06,11.19,3.56,42.85,121.42,27.65,0.91,765.35,18.07,1.81,12.0,27.61,1.37,17.3
"Jul 04, 1996",27.83,0.98,11.09,3.65,43.0,122.88,27.50,1.0,762.0,17.94,1.85,11.87,27.6,1.36,17.68
"Jul 05, 1996",28.85,0.83,11.35,3.64,42.61,122.08,27.25,0.92,762.0,17.7,1.87,12.08,27.71,1.34,17.8
"Jul 08, 1996",29.86,0.81,11.2,3.57,42.42,122.75,27.35,0.91,761.3,17.94,1.88,12.03,27.47,1.35,18.0
"Jul 09, 1996",28.78,0.82,11.07,3.6,41.69,116.52,27.90,0.95,745.0,17.7,1.83,12.03,27.55,1.35,17.37
"Jul 10, 1996",28.64,0.86,10.89,3.56,42.69,118.37,28.90,0.94,755.75,17.7,1.82,12.02,27.8,1.36,17.61
"Jul 11, 1996",29.01,0.91,11.2,3.57,42.81,120.23,29.00,1.03,740.0,17.7,1.83,12.13,27.43,1.34,17.78
"Jul 12, 1996",29.06,0.99,11.15,3.51,41.88,117.44,30.40,1.03,741.0,17.94,1.81,11.78,27.0,1.33,17.1
"Jul 15, 1996",28.75,1.11,11.21,3.46,42.23,121.42,32.40,1.04,740.0,17.94,1.82,12.03,24.95,1.35,17.2
"Jul 16, 1996",28.59,1.13,11.2,3.47,38.82,117.97,32.30,1.05,730.0,17.82,1.77,11.9,25.21,1.33,15.49
"Jul 17, 1996",30.17,1.06,11.27,3.5,39.83,119.56,32.60,1.04,725.0,17.94,1.76,11.97,25.46,1.32,16.36
"Jul 18, 1996",30.45,1.1,12.0,3.4,40.02,123.94,32.05,1.03,690.0,18.07,1.79,11.67,24.92,1.24,16.38
"Jul 19, 1996",30.1,0.9,12.29,3.56,39.36,120.09,32.10,1.04,713.4,17.82,1.76,11.53,25.6,1.28,16.21
"Jul 22, 1996",30.29,0.94,12.47,3.48,40.52,119.83,31.80,1.03,720.0,17.94,1.77,11.55,25.0,1.36,16.77
"Jul 23, 1996",28.4,0.93,12.41,3.5,38.62,107.9,31.85,1.01,725.0,17.82,1.77,11.48,24.85,1.34,15.8
"Jul 24, 1996",27.74,0.97,12.31,3.87,38.62,101.27,31.80,1.03,730.0,17.7,1.76,11.62,24.9,1.33,15.8
"Jul 25, 1996",28.21,0.97,12.2,4.04,38.9,101.4,31.80,1.03,730.0,17.7,1.79,11.68,24.91,1.33,16.16
"Jul 26, 1996",27.17,0.99,12.15,4.0,38.43,99.68,31.60,1.03,730.0,17.82,1.81,11.53,24.55,1.31,16.19
"Jul 29, 1996",26.16,0.97,11.89,4.03,38.39,98.22,31.60,1.05,730.0,17.7,1.79,11.6,23.95,1.34,15.87
"Jul 30, 1996",26.32,0.97,10.79,4.02,37.54,97.43,31.90,1.03,730.0,17.2,1.77,11.55,24.29,1.32,15.73
"Jul 31, 1996",27.93,0.96,10.7,4.05,38.74,105.51,31.50,1.05,730.0,17.32,1.79,11.47,25.77,1.3,16.12
"Aug 01, 1996",27.46,0.98,10.6,4.22,38.43,103.13,30.85,1.05,730.0,17.32,1.77,11.47,27.22,1.29,15.8
"Aug 02, 1996",27.06,0.93,10.41,4.1,38.08,100.08,30.45,1.04,720.0,17.32,1.76,11.45,27.65,1.3,15.73
"Aug 05, 1996",26.28,0.94,10.56,4.13,37.89,100.08,31.55,1.05,760.0,17.32,1.75,11.2,27.73,1.26,15.56
"Aug 06, 1996",26.75,0.93,10.49,4.13,38.08,99.68,31.10,1.05,721.0,17.08,1.78,10.82,27.8,1.23,15.34
"Aug 07, 1996",27.55,0.96,10.72,4.12,39.79,105.91,30.95,1.07,710.0,17.08,1.75,10.25,27.89,1.23,15.85
"Aug 08, 1996",27.17,0.92,10.9,4.12,39.13,102.07,30.65,1.08,700.0,16.95,1.76,10.47,27.96,1.25,15.44
"Aug 09, 1996",27.39,0.93,10.82,4.08,38.47,100.61,30.05,1.09,705.0,16.46,1.77,10.93,27.4,1.25,15.49
"Aug 12, 1996",27.08,0.93,10.89,4.0,37.89,99.15,30.85,1.05,701.1,17.08,1.75,10.65,26.99,1.27,15.3
"Aug 13, 1996",26.98,0.93,10.87,3.94,38.04,98.89,30.70,1.05,700.0,16.33,1.75,11.1,26.3,1.27,15.17
"Aug 14, 1996",26.42,0.92,10.82,3.88,37.69,98.62,30.80,1.04,720.0,16.33,1.75,10.95,26.23,1.27,14.98
"Aug 16, 1996",25.52,0.86,10.81,3.8,37.77,99.15,31.00,1.07,742.12,15.72,1.76,10.9,26.0,1.27,14.55
"Aug 19, 1996",24.91,0.86,10.48,3.82,37.07,95.7,30.75,1.11,710.0,15.1,1.75,11.23,26.27,1.29,13.78
"Aug 20, 1996",25.12,0.84,10.58,3.82,37.46,97.43,30.50,1.17,702.5,15.47,1.75,11.77,26.58,1.3,13.97
"Aug 21, 1996",25.76,0.82,10.77,3.85,38.35,102.33,30.80,1.17,714.6,15.47,1.78,12.15,26.78,1.3,14.76
"Aug 22, 1996",25.19,0.81,11.06,3.94,37.97,99.95,31.25,1.19,708.0,15.72,1.77,11.93,27.03,1.28,14.45
"Aug 23, 1996",25.22,0.82,11.29,4.0,38.24,99.81,31.40,1.16,719.0,15.47,1.76,12.07,27.0,1.3,14.48
"Aug 26, 1996",25.12,0.86,11.39,4.09,38.82,100.48,31.20,1.17,710.5,15.72,1.75,12.42,27.07,1.31,14.52
"Aug 27, 1996",25.26,1.03,12.11,4.62,39.28,101.27,30.30,1.13,708.0,15.59,1.73,12.15,27.27,1.34,14.52
"Aug 29, 1996",25.4,0.99,11.8,4.75,39.52,103.39,30.09,1.13,718.48,15.34,1.73,11.9,27.43,1.3,14.69
"Aug 30, 1996",25.64,0.96,11.93,4.69,39.63,103.66,29.95,1.15,727.5,15.84,1.68,11.68,27.3,1.3,14.76
"Sep 02, 1996",26.68,0.97,11.84,4.93,39.94,106.04,29.26,1.13,717.17,15.59,1.68,11.78,26.73,1.28,15.13
"Sep 03, 1996",26.06,0.96,11.66,4.86,38.82,102.6,29.29,1.12,713.55,14.97,1.68,11.78,26.98,1.29,14.55
"Sep 04, 1996",26.42,0.97,11.54,4.57,39.09,103.39,28.51,1.1,710.0,15.72,1.68,12.0,27.0,1.28,14.57
"Sep 06, 1996",26.42,1.03,11.56,4.53,38.62,102.07,27.69,1.09,708.8,15.72,1.66,11.92,26.96,1.28,15.15
"Sep 09, 1996",26.28,1.05,11.41,4.23,38.59,101.14,29.64,1.11,709.12,15.72,1.54,11.95,26.74,1.28,14.72
"Sep 10, 1996",26.09,1.01,11.47,4.18,38.43,99.28,29.08,1.13,711.9,15.72,1.49,11.93,26.3,1.29,14.35
"Sep 11, 1996",25.36,1.01,11.18,4.25,37.97,97.43,28.72,1.17,710.1,15.84,1.47,11.93,26.02,1.3,14.21
"Sep 12, 1996",25.76,0.99,11.29,4.17,38.04,97.29,29.23,1.1,717.4,15.96,1.41,11.9,25.51,1.3,14.4
"Sep 13, 1996",24.65,0.99,11.45,3.97,37.73,94.91,28.74,1.1,711.1,15.59,1.43,11.77,24.8,1.31,14.02
"Sep 18, 1996",25.78,0.99,11.33,3.87,38.39,97.83,28.92,1.14,710.0,16.09,1.42,12.0,24.79,1.3,14.11
"Sep 19, 1996",24.81,0.99,11.25,3.8,37.66,93.32,29.21,1.11,707.5,15.72,1.49,11.92,24.25,1.3,13.65
"Sep 20, 1996",24.84,0.94,10.95,3.76,37.38,92.39,29.00,1.22,702.0,15.59,1.38,11.72,23.95,1.29,13.24
"Sep 23, 1996",24.65,0.93,10.71,3.65,37.35,91.06,29.20,1.15,670.0,15.59,1.39,11.63,24.05,1.29,13.46
"Sep 24, 1996",24.77,0.93,10.35,3.67,37.19,91.99,29.25,1.2,622.5,14.73,1.41,11.47,24.32,1.28,13.27
"Sep 25, 1996",24.93,0.93,10.51,3.5,37.35,91.46,29.32,1.17,623.33,14.85,1.41,10.8,24.16,1.25,13.12
"Sep 26, 1996",24.46,0.93,10.31,3.43,37.07,90.14,29.24,1.26,625.0,12.87,1.49,10.97,23.95,1.26,12.71
"Sep 27, 1996",23.73,0.93,10.03,3.41,36.11,88.68,29.70,1.21,657.5,13.36,1.44,11.07,22.99,1.25,12.23
"Sep 30, 1996",23.85,0.97,10.05,3.48,35.95,90.93,31.33,1.2,691.2,12.87,1.44,11.48,23.02,1.22,12.04
"Oct 01, 1996",23.56,0.99,10.0,3.45,35.87,90.8,31.20,1.19,651.5,13.36,1.42,12.12,22.88,1.22,11.8
"Oct 03, 1996",22.55,0.99,9.89,3.43,35.53,90.67,30.96,1.19,645.33,12.75,1.4,11.85,22.59,1.26,11.58
"Oct 04, 1996",21.56,0.95,9.9,3.25,34.36,89.61,31.02,1.25,648.12,12.62,1.44,12.2,21.0,1.32,11.34
"Oct 07, 1996",20.5,0.99,9.7,3.2,33.01,87.49,30.62,1.28,649.6,12.87,1.53,12.08,20.38,1.33,10.69
"Oct 08, 1996",19.74,0.96,9.69,3.23,31.92,86.96,30.40,1.3,668.17,12.99,1.51,12.02,19.89,1.3,10.9
"Oct 09, 1996",20.05,0.93,9.75,3.41,32.39,87.75,30.20,1.33,680.0,15.1,1.51,12.12,20.89,1.28,11.1
"Oct 10, 1996",20.55,0.93,10.33,3.69,33.32,89.61,29.64,1.35,656.9,14.85,1.48,12.27,21.93,1.3,11.63
"Oct 11, 1996",20.17,0.93,10.81,3.37,33.24,91.99,29.53,1.46,651.0,14.85,1.42,12.72,21.61,1.29,11.63
"Oct 14, 1996",19.81,0.93,10.67,3.3,32.66,90.67,29.38,1.44,645.0,13.86,1.43,12.6,21.75,1.29,11.19
"Oct 15, 1996",19.91,0.91,10.66,3.43,32.77,91.06,28.91,1.44,645.0,14.35,1.41,12.7,22.28,1.34,11.51
"Oct 16, 1996",19.67,0.93,10.57,3.35,32.66,90.4,28.80,1.38,659.1,14.48,1.4,13.28,21.81,1.35,11.56
"Oct 17, 1996",19.81,0.96,10.67,3.33,32.62,91.46,27.80,1.38,659.95,14.73,1.38,12.7,21.91,1.34,11.75
"Oct 18, 1996",20.64,0.93,10.75,3.44,33.32,91.46,27.61,1.46,663.48,14.48,1.34,12.2,22.3,1.34,11.75
"Oct 22, 1996",21.58,0.93,10.87,3.78,36.26,92.92,27.60,1.43,679.5,14.48,1.33,12.17,22.6,1.33,12.4
"Oct 23, 1996",22.64,0.93,11.11,3.69,36.92,102.2,27.71,1.37,645.0,14.48,1.35,12.17,23.12,1.33,13.22
"Oct 24, 1996",21.3,0.96,10.99,3.54,35.33,98.62,27.47,1.32,672.5,14.35,1.4,12.07,23.96,1.32,12.33
"Oct 25, 1996",21.7,0.92,11.05,3.49,35.76,100.61,27.55,1.32,670.0,14.85,1.4,12.02,24.5,1.33,12.4
"Oct 28, 1996",21.84,0.9,11.12,3.49,36.15,101.54,27.80,1.3,655.0,13.61,1.35,11.97,24.13,1.32,12.42
"Oct 29, 1996",22.17,0.91,11.08,3.34,35.56,101.14,27.43,1.32,660.75,13.86,1.35,12.1,24.0,1.32,12.28
"Oct 30, 1996",21.72,0.93,10.67,3.34,34.75,99.02,27.00,1.35,665.0,14.35,1.34,12.3,23.43,1.32,12.04
"Oct 31, 1996",21.75,0.89,10.43,3.36,34.67,96.1,24.95,1.35,652.5,13.61,1.33,12.22,23.88,1.34,11.87
"Nov 01, 1996",21.44,0.97,10.41,3.34,34.25,93.72,25.21,1.35,657.05,14.35,1.41,12.38,23.09,1.34,11.65
"Nov 04, 1996",20.62,0.99,10.38,3.3,33.55,91.06,25.46,1.38,661.5,12.87,1.38,12.43,23.05,1.35,11.36
"Nov 05, 1996",20.29,0.95,10.44,3.29,33.39,87.75,24.92,1.4,650.0,12.25,1.42,12.45,23.02,1.33,11.1
"Nov 06, 1996",20.19,0.93,10.32,3.28,33.39,87.88,25.60,1.44,660.0,12.75,1.42,12.62,23.72,1.35,11.0
"Nov 07, 1996",20.07,0.97,10.27,3.34,34.09,88.02,25.00,1.45,645.0,13.24,1.42,12.63,23.55,1.35,11.15
"Nov 10, 1996",20.47,0.98,10.15,3.27,34.25,88.41,24.85,1.47,640.1,13.86,1.4,12.43,23.6,1.36,11.27
"Nov 13, 1996",21.02,1.03,10.26,3.31,34.63,89.34,24.90,1.44,647.27,13.98,1.38,12.5,23.1,1.35,11.41
"Nov 14, 1996",20.73,1.2,10.27,3.41,33.98,88.41,24.91,1.44,650.0,13.86,1.4,12.45,23.11,1.36,11.24
"Nov 15, 1996",20.97,1.3,10.27,3.4,34.94,88.68,24.55,1.45,649.5,10.52,1.42,12.47,23.29,1.36,11.48
"Nov 18, 1996",21.58,1.33,10.33,3.41,36.26,90.8,23.95,1.42,642.5,7.92,1.44,12.5,22.93,1.35,11.65
"Nov 19, 1996",21.44,1.31,10.35,3.48,36.11,88.94,24.29,1.41,649.0,8.04,1.39,12.7,22.58,1.36,11.48
"Nov 20, 1996",20.64,1.36,10.39,3.34,34.71,84.83,25.77,1.49,645.0,9.78,1.4,13.03,22.56,1.34,11.05
"Nov 21, 1996",20.57,1.36,10.43,3.26,34.52,83.77,27.22,1.54,649.0,10.52,1.4,12.93,22.44,1.34,10.98
"Nov 22, 1996",20.43,1.36,10.49,3.23,33.43,82.18,27.65,1.54,634.25,10.52,1.4,13.0,22.18,1.34,10.47
"Nov 25, 1996",20.9,1.33,10.49,3.13,33.82,84.83,27.73,1.64,630.0,11.38,1.41,12.85,22.09,1.34,10.86
"Nov 26, 1996",20.52,1.3,10.61,2.87,33.47,82.45,27.80,1.74,603.0,11.51,1.4,13.05,21.38,1.35,10.52
"Nov 27, 1996",20.66,1.31,11.52,2.46,32.74,81.39,27.89,1.79,600.0,11.38,1.47,13.1,21.19,1.35,10.52
"Nov 28, 1996",20.4,1.39,11.68,2.51,32.81,81.65,27.96,1.77,580.0,11.14,1.46,14.12,21.25,1.33,10.33
"Nov 29, 1996",20.59,1.39,12.05,2.45,33.16,81.26,27.40,1.92,577.5,11.01,1.55,14.75,21.0,1.32,10.33
"Dec 02, 1996",20.43,1.28,12.11,2.46,32.66,80.99,26.99,1.95,575.0,11.01,1.54,15.08,21.02,1.31,10.06
"Dec 03, 1996",19.74,1.23,12.12,2.4,31.54,79.27,26.30,1.93,585.0,11.14,1.59,14.48,20.76,1.34,9.94
"Dec 04, 1996",19.37,1.14,12.0,2.5,29.4,78.07,26.23,1.97,583.7,11.01,1.62,14.67,20.97,1.34,9.79
"Dec 05, 1996",19.88,1.18,12.14,2.73,30.8,80.59,26.00,1.95,589.0,11.14,1.53,14.97,21.95,1.33,9.87
"Dec 06, 1996",19.81,1.18,12.47,2.62,30.84,80.99,26.27,1.99,580.0,11.14,1.52,15.02,21.81,1.37,9.99
"Dec 09, 1996",19.58,1.16,12.92,2.61,31.19,80.46,26.58,2.01,590.0,11.14,1.52,15.2,21.75,1.37,9.94
"Dec 10, 1996",19.27,1.16,13.1,2.74,30.84,79.53,26.78,2.01,591.5,12.37,1.51,15.07,22.43,1.37,9.89
"Dec 11, 1996",20.43,1.19,13.46,2.76,33.2,85.1,27.03,2.21,590.0,12.99,1.51,15.05,22.62,1.37,10.69
"Dec 12, 1996",19.7,1.13,13.46,2.76,32.12,81.52,27.00,2.2,591.5,12.37,1.53,14.65,22.42,1.39,10.57
"Dec 13, 1996",19.7,1.13,13.76,2.8,32.39,81.39,27.07,2.07,607.5,12.37,1.54,13.87,22.43,1.42,10.57
"Dec 16, 1996",20.62,1.1,14.15,2.85,33.08,84.17,27.27,2.2,610.0,12.62,1.61,14.33,22.26,1.45,11.07
"Dec 17, 1996",20.62,1.02,13.35,2.95,32.89,84.44,27.43,2.42,610.0,12.62,1.56,14.25,22.5,1.48,11.12
"Dec 18, 1996",20.62,1.05,13.51,2.99,32.74,84.3,27.30,2.53,613.5,12.75,1.53,15.0,22.24,1.48,11.07
"Dec 19, 1996",20.9,1.07,13.59,3.03,32.97,85.36,26.73,2.54,605.33,12.87,1.54,15.22,22.44,1.47,11.19
"Dec 20, 1996",21.51,1.11,12.88,3.1,34.63,87.88,26.98,2.46,580.5,14.73,1.58,15.22,22.71,1.49,11.68
